time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
2.1600000000000015,-0.767928395387,-0.201907429256,14.1408588822,6.2156947149,0.117262719121,0.0,-1.19243730421,-0.515085203122,3.7906204594,-0.0246697178747,0.0649204911275,0.0,455.54071237035885,456.70672800209894,457.22176731179997,456.8671555883645
2.2200000000000015,-0.841676847094,-0.234060248242,14.3689818211,6.21433842074,0.12077227254,0.0,-1.26618623047,-0.556795742109,3.81329839565,-0.0187661457297,0.0407917495845,0.0,429.57777848202227,427.5290819562651,428.6284080485495,429.1298098354719
2.2800000000000016,-0.920023993286,-0.268802142364,14.5993585705,6.21324878822,0.123567303909,0.0,-1.34562810409,-0.601358611081,3.86565364667,-0.0169761189769,0.0561891484849,0.0,437.94375424975345,439.22397828398846,438.8308438776042,438.9794763602439
2.3400000000000016,-1.00306257683,-0.306162570999,14.8317816369,6.21220573761,0.126711320535,0.0,-1.42262549295,-0.644075833748,3.88162450213,-0.0182129887461,0.0434795822976,0.0,427.3514070694877,426.2684720338547,428.2368375612893,428.1316673429782
2.4000000000000017,-1.09113834661,-0.346305017254,15.0679484357,6.21105267695,0.129081004006,0.0,-1.5134597891,-0.694092814935,3.99011106687,-0.0213066539668,0.0300169112948,0.0,458.2941458131864,457.22347695425,457.0971148222409,456.8505458313463
2.4600000000000017,-1.18519177906,-0.389737972406,15.3142626461,6.21008193352,0.130790861229,0.0,-1.62177610702,-0.753744246929,4.21940488463,-0.00751043623811,0.0252718950713,0.0,494.43008343583466,494.08048520914866,493.7096257150404,494.72665470798177
2.520000000000002,-1.28558380884,-0.436656097612,15.5727578035,6.20988894305,0.13257173862,0.0,-1.72474344822,-0.810178359764,4.39630962158,0.00422433122601,0.0372942971312,0.0,480.9441122336927,481.8541002548083,480.01182925701687,480.90166031302755
2.580000000000002,-1.39185984634,-0.486774200027,15.8392873142,6.2096744167,0.135603234124,0.0,-1.81803639158,-0.86038787131,4.48752423845,-0.0276331119868,0.0687393308991,0.0,455.0020992514516,457.5142844035128,458.38674704545866,455.84785054732043
2.640000000000002,-1.50394579213,-0.539990769744,16.1122792916,6.20862058538,0.139175266572,0.0,-1.91853198184,-0.913594142734,4.61152995826,-0.00263439036094,0.0256913598488,0.0,469.1577357081314,465.8049614551713,467.1190166799872,469.06464065249156
2.700000000000002,-1.62251179781,-0.596618397603,16.3953790446,6.20846448032,0.141196619814,0.0,-2.03378106545,-0.973944726919,4.82408972259,-0.00253654689132,0.0461831037839,0.0,494.34589340523144,495.85403244779263,495.20824129837786,495.2154934536181
2.760000000000002,-1.74769359361,-0.656681831095,16.6887025106,6.20935756472,0.144216090254,0.0,-2.13919672576,-1.02807469137,4.95264329854,0.0368197253986,0.0575314727424,0.0,471.44813214725303,472.32568950730416,471.8308711657298,474.8599489745787
2.820000000000002,-1.87911465204,-0.719885667122,16.9886295962,6.21247939115,0.147336012523,0.0,-2.24180467287,-1.07841482244,5.04437633563,0.0720820421715,0.0376409707543,0.0,463.0135082003973,461.44734679602004,462.1737744509903,464.9465471482965
2.880000000000002,-2.01656891746,-0.785952295,17.2927735671,6.21696305378,0.149700953417,0.0,-2.34022276543,-1.12338442907,5.09343424124,0.0795512942103,0.0427469730019,0.0,451.1751118529964,451.587987263485,449.7829839530706,450.3918664313507
2.940000000000002,-2.15971736073,-0.854518055075,17.5980981548,6.2213406793,0.152475948188,0.0,-2.43166490887,-1.16175912485,5.08399876081,0.0545994101116,0.0524664929738,0.0,432.3020195431305,433.1216918389411,433.5790698830071,431.48139772982904
3.000000000000002,-2.30845854796,-0.925336659726,17.9031484329,6.22460536264,0.156114281713,0.0,-2.52670866048,-1.19858525706,5.08421124872,0.0540328195196,0.0733450063723,0.0,435.4894253486856,437.23522348487614,435.5159898827899,435.4706268981131
3.0600000000000023,-2.46383247109,-0.998621317981,18.213580568,6.2286398642,0.160283813947,0.0,-2.6528064674,-1.2437734105,5.2624940137,0.0854330565341,0.0603931111114,0.0,491.3423198938341,490.3841544112035,489.6764891940829,492.00980541265005
3.1200000000000023,-2.62615841733,-1.0742840081,18.5302826461,6.23335088014,0.164467719715,0.0,-2.75843435643,-1.27786487354,5.29393919492,0.0587714456042,0.0838254311744,0.0,446.7115908679872,448.62214370831776,450.326379488986,448.1687764254436
3.1800000000000024,-2.79485354758,-1.15189561527,18.8484915573,6.23687041482,0.169153190322,0.0,-2.86519612146,-1.30887730835,5.31273890664,0.0584329852135,0.0630255874613,0.0,445.76862799749495,444.07007493912465,445.34845257918573,445.3231531097826
3.2400000000000024,-2.97036813452,-1.23139240405,19.1696810094,6.24049963498,0.173266670389,0.0,-2.98565601308,-1.34065504464,5.39298538942,0.0643058863633,0.0777990300298,0.0,463.74172283255535,464.90419512020486,465.3240356516682,465.7860393217248
3.3000000000000025,-3.15309951171,-1.31269846514,19.4950461696,6.24485554824,0.178554319894,0.0,-3.10585854698,-1.36914926349,5.45199910802,0.0854504947037,0.103337739756,0.0,458.7438272206788,460.77356692144866,458.6829254128985,460.3631516514887
3.3600000000000025,-3.34236250127,-1.3954645103,19.8195276621,6.25002072592,0.184946578255,0.0,-3.20349449265,-1.389369115,5.36427328181,0.0873276812901,0.112267780057,0.0,411.35133866483636,412.15243501539504,413.79652545568734,413.96848509006816
3.4200000000000026,-3.53806139935,-1.47944992332,20.1412072542,6.25538886085,0.191862449145,0.0,-3.32043316317,-1.40970302719,5.35813785012,0.0934374430182,0.120665133145,0.0,439.23307926803017,439.9410619426509,439.55096348433,440.0638608774023
3.4800000000000026,-3.74184885804,-1.56469289442,20.4672796472,6.26072322671,0.199014349198,0.0,-3.47314990117,-1.43112194532,5.50981291664,0.0778173136684,0.116093502346,0.0,489.7272644945775,489.39838521276965,488.69134945090804,487.53117418129807
3.5400000000000027,-3.95358574997,-1.65096263146,20.7955946415,6.26530013577,0.205741760353,0.0,-3.58538902173,-1.44420777819,5.43411584265,0.0730210034023,0.102695816717,0.0,419.940981805887,418.7888372846499,419.89744599501677,419.4860163884374
3.6000000000000028,-4.17234094318,-1.73796525594,21.1201358706,6.26947711494,0.212000388576,0.0,-3.70704979402,-1.45555617805,5.38387706315,0.0617527945053,0.107356182666,0.0,427.1607623656517,427.5680327529636,428.97670887141527,428.02242501737385
3.660000000000003,-4.399465809,-1.82564379531,21.4460258815,6.27276213256,0.218319358763,0.0,-3.8643626169,-1.46670738878,5.47824312512,0.0346147161744,0.10089149318,0.0,475.1593959274428,474.6723449535301,474.3492094695746,472.2618833264279
